product_id,group,category,status,move_rate,mean_price,raw_reports,adf_p_min,adf_p_max
P15018,Food Crops,Retail,active,0.023032629558541268,33.219664268585134,1217.0,0.00013848868384617097,0.0001713434454107859
P15019,Food Crops,Retail,active,0.022552783109404992,59.13669064748201,1224.0,0.00044581105212354285,0.000490738568775243
P15020,Food Crops,Retail,active,0.023512476007677544,48.10215827338129,1217.0,0.0009782285120887445,0.0005660399448892717
P15021,Food Crops,Retail,active,0.023032629558541268,37.46235011990408,1217.0,0.00021689169768114618,0.0003667499792519287
P15022,Food Crops,Retail,active,0.0067178502879078695,29.241247002398083,1084.0,0.03229487260009763,0.327150982987112
P15023,Food Crops,Retail,active,0.007197696737044146,25.86906474820144,1084.0,0.05836271921035088,0.1222157251419026
P15024,Food Crops,Retail,empty,,,,,
P15025,Food Crops,Retail,empty,,,,,
P15026,Food Crops,Retail,active,0.003838771593090211,34.95779376498801,1570.0,0.35500711280563046,0.6116863144954658
P15027,Food Crops,Retail,active,0.0047984644913627635,33.38369304556355,1570.0,0.5083168364709173,0.582235278314116
P15028,Food Crops,Retail,active,0.004318618042226488,28.30599520383693,478.0,0.04199932847363959,0.03424375409563984
P15029,Food Crops,Retail,active,0.004318618042226488,25.84652278177458,478.0,0.03959153727229608,0.039591537272296064
P15030,Food Crops,Retail,active,0.01055662188099808,38.67338129496403,1913.0,0.4053047338146285,0.45507754401620343
P15031,Food Crops,Retail,active,0.011036468330134356,34.16402877697842,1913.0,0.3326811327623187,0.41906342382757045
P15032,Food Crops,Retail,active,0.009596928982725527,29.305515587529975,1913.0,0.3027375914655209,0.34161613101315225
P15033,Food Crops,Retail,active,0.011516314779270634,84.10071942446044,1913.0,0.1951358718209819,0.1569415649748241
P15034,Food Crops,Retail,active,0.007677543186180422,47.597122302158276,1395.0,0.2665376437610927,0.21811372106258387
P15035,Food Crops,Retail,active,0.01727447216890595,265.1223021582734,1913.0,0.2746096020744242,0.3214556090996593
P15036,Food Crops,Retail,active,0.004318618042226488,81.8369304556355,1913.0,0.2782053649594522,0.19292378891780393
